gameid,team_name,match_date,result,gold_at10,xp_at10,cs_at10,gold_diff_at10,xp_diff_at10,cs_diff_at10,kills_at_10,assists_at10,deaths_at10
ESPORTSTMNT01/1295369,Team Liquid Academy,2020-02-10 23:52:36,1,15380.0,17708.0,298.0,114.0,-578.0,-26.0,2.0,3.0,0.0
ESPORTSTMNT01/1295369,Golden Guardians Academy,2020-02-10 23:52:36,0,15266.0,18286.0,324.0,-114.0,578.0,26.0,0.0,0.0,2.0
ESPORTSTMNT01/1295378,Rebirth eSports,2020-02-11 00:37:05,1,16605.0,18220.0,314.0,3331.0,2460.0,72.0,4.0,10.0,1.0
ESPORTSTMNT01/1295378,Dark Horse,2020-02-11 00:37:05,0,13274.0,15760.0,242.0,-3331.0,-2460.0,-72.0,1.0,1.0,4.0
ESPORTSTMNT01/1295383,Team Liquid,2020-02-11 01:05:22,0,14911.0,18725.0,321.0,-408.0,101.0,-9.0,1.0,1.0,1.0
ESPORTSTMNT01/1295383,Golden Guardians,2020-02-11 01:05:22,1,15319.0,18624.0,330.0,408.0,-101.0,9.0,1.0,1.0,1.0
ESPORTSTMNT01/1295402,Counter Logic Gaming,2020-02-11 02:07:52,0,15497.0,18985.0,347.0,859.0,1384.0,18.0,1.0,1.0,0.0
ESPORTSTMNT01/1295402,Immortals,2020-02-11 02:07:52,1,14638.0,17601.0,329.0,-859.0,-1384.0,-18.0,0.0,0.0,1.0
ESPORTSTMNT01/1295440,V3 Esports,2020-02-11 03:40:56,0,15060.0,18365.0,314.0,-374.0,-454.0,-24.0,1.0,1.0,1.0
ESPORTSTMNT01/1295440,Sengoku Gaming,2020-02-11 03:40:56,1,15434.0,18819.0,338.0,374.0,454.0,24.0,1.0,1.0,1.0
ESPORTSTMNT01/1295467,V3 Esports,2020-02-11 04:55:58,1,15669.0,18767.0,339.0,1033.0,1002.0,15.0,1.0,1.0,0.0
ESPORTSTMNT01/1295467,Burning Core,2020-02-11 04:55:58,0,14636.0,17765.0,324.0,-1033.0,-1002.0,-15.0,0.0,0.0,1.0
ESPORTSTMNT01/1295489,Crest Gaming Act,2020-02-11 06:06:23,1,14286.0,17250.0,286.0,-1730.0,-705.0,-22.0,1.0,1.0,4.0
ESPORTSTMNT01/1295489,Burning Core,2020-02-11 06:06:23,0,16016.0,17955.0,308.0,1730.0,705.0,22.0,4.0,4.0,1.0
ESPORTSTMNT01/1295512,Crest Gaming Act,2020-02-11 07:20:15,1,13936.0,17158.0,305.0,-1174.0,-1655.0,-40.0,0.0,0.0,0.0
ESPORTSTMNT01/1295512,Sengoku Gaming,2020-02-11 07:20:15,0,15110.0,18813.0,345.0,1174.0,1655.0,40.0,0.0,0.0,0.0
ESPORTSTMNT01/1295530,DetonatioN FocusMe,2020-02-11 08:35:43,1,16718.0,18726.0,317.0,2709.0,1766.0,18.0,2.0,2.0,0.0
ESPORTSTMNT01/1295530,AXIZ,2020-02-11 08:35:43,0,14009.0,16960.0,299.0,-2709.0,-1766.0,-18.0,0.0,0.0,2.0
ESPORTSTMNT01/1295541,Rascal Jester,2020-02-11 09:45:04,0,15104.0,17797.0,294.0,491.0,-41.0,-29.0,2.0,3.0,1.0
ESPORTSTMNT01/1295541,DetonatioN FocusMe,2020-02-11 09:45:04,1,14613.0,17838.0,323.0,-491.0,41.0,29.0,1.0,0.0,2.0
ESPORTSTMNT01/1295562,Rascal Jester,2020-02-11 11:01:46,0,16345.0,18060.0,304.0,247.0,93.0,-16.0,1.0,2.0,1.0
ESPORTSTMNT01/1295562,Fukuoka SoftBank Hawks gaming,2020-02-11 11:01:46,1,16098.0,17967.0,320.0,-247.0,-93.0,16.0,1.0,1.0,1.0
ESPORTSTMNT01/1295588,Fukuoka SoftBank Hawks gaming,2020-02-11 12:17:16,1,15169.0,17852.0,325.0,91.0,321.0,14.0,1.0,3.0,1.0
ESPORTSTMNT01/1295588,AXIZ,2020-02-11 12:17:16,0,15078.0,17531.0,311.0,-91.0,-321.0,-14.0,1.0,3.0,1.0
ESPORTSTMNT01/1305403,AGO ROGUE,2020-02-11 15:46:23,1,18889.0,19980.0,283.0,3823.0,3215.0,12.0,11.0,17.0,3.0
ESPORTSTMNT01/1305403,Diablo Chairs,2020-02-11 15:46:23,0,15066.0,16765.0,271.0,-3823.0,-3215.0,-12.0,3.0,9.0,11.0
ESPORTSTMNT02/1280348,ad hoc gaming,2020-02-11 16:23:33,1,15489.0,17965.0,325.0,1875.0,881.0,44.0,1.0,1.0,0.0
ESPORTSTMNT02/1280348,OP innogy eSport,2020-02-11 16:23:33,0,13614.0,17084.0,281.0,-1875.0,-881.0,-44.0,0.0,0.0,1.0
ESPORTSTMNT01/1305417,mCon esports Rotterdam,2020-02-11 16:33:22,0,13934.0,17388.0,268.0,-1627.0,-901.0,-38.0,1.0,0.0,3.0
ESPORTSTMNT01/1305417,Team THRLL,2020-02-11 16:33:22,1,15561.0,18289.0,306.0,1627.0,901.0,38.0,3.0,4.0,1.0
ESPORTSTMNT01/1305419,piratesports,2020-02-11 16:40:52,1,15549.0,17527.0,327.0,924.0,1033.0,21.0,2.0,4.0,1.0
ESPORTSTMNT01/1305419,devils.one,2020-02-11 16:40:52,0,14625.0,16494.0,306.0,-924.0,-1033.0,-21.0,1.0,3.0,2.0
ESPORTSTMNT01/1305425,Illuminar Gaming,2020-02-11 17:27:55,1,15715.0,18464.0,337.0,935.0,1539.0,63.0,1.0,1.0,3.0
ESPORTSTMNT01/1305425,PRIDE,2020-02-11 17:27:55,0,14780.0,16925.0,274.0,-935.0,-1539.0,-63.0,3.0,2.0,1.0
ESPORTSTMNT02/1280359,EURONICS Gaming,2020-02-11 17:39:22,1,15218.0,18192.0,321.0,56.0,529.0,17.0,2.0,1.0,2.0
ESPORTSTMNT02/1280359,mYinsanity,2020-02-11 17:39:22,0,15162.0,17663.0,304.0,-56.0,-529.0,-17.0,2.0,3.0,2.0
ESPORTSTMNT01/1295648,MnM Gaming,2020-02-11 17:42:03,0,15272.0,16659.0,294.0,-381.0,-867.0,-7.0,3.0,6.0,4.0
ESPORTSTMNT01/1295648,Barrage,2020-02-11 17:42:03,1,15653.0,17526.0,301.0,381.0,867.0,7.0,4.0,7.0,3.0
ESPORTSTMNT04/1120851,Five Kings,2020-02-11 17:50:44,0,16185.0,17479.0,275.0,424.0,210.0,-24.0,5.0,13.0,3.0
ESPORTSTMNT04/1120851,PIGSPORTS,2020-02-11 17:50:44,1,15761.0,17269.0,299.0,-424.0,-210.0,24.0,3.0,4.0,5.0
ESPORTSTMNT01/1295654,Defusekids,2020-02-11 17:58:55,0,15077.0,18287.0,315.0,-578.0,354.0,39.0,2.0,3.0,4.0
ESPORTSTMNT01/1295654,Dynasty,2020-02-11 17:58:55,1,15655.0,17933.0,276.0,578.0,-354.0,-39.0,4.0,8.0,2.0
ESPORTSTMNT01/1305435,K1CK,2020-02-11 18:22:59,1,13886.0,17252.0,296.0,-300.0,-286.0,21.0,0.0,0.0,1.0
ESPORTSTMNT01/1305435,AVEZ Esport,2020-02-11 18:22:59,0,14186.0,17538.0,275.0,300.0,286.0,-21.0,1.0,3.0,0.0
ESPORTSTMNT01/1295662,LDLC OL,2020-02-11 18:24:58,1,16202.0,18530.0,309.0,1488.0,1567.0,37.0,4.0,7.0,3.0
ESPORTSTMNT01/1295662,IZI Dream,2020-02-11 18:24:58,0,14714.0,16963.0,272.0,-1488.0,-1567.0,-37.0,3.0,5.0,4.0
ESPORTSTMNT04/1120852,PIGSPORTS,2020-02-11 18:39:07,1,15508.0,17596.0,288.0,-918.0,-1060.0,-16.0,3.0,6.0,2.0
ESPORTSTMNT04/1120852,Five Kings,2020-02-11 18:39:07,0,16426.0,18656.0,304.0,918.0,1060.0,16.0,2.0,2.0,3.0
ESPORTSTMNT02/1280367,FC Schalke 04 Evolution,2020-02-11 18:44:28,1,15664.0,18801.0,321.0,1076.0,1735.0,34.0,3.0,6.0,2.0
ESPORTSTMNT02/1280367,Unicorns Of Love Sexy Edition,2020-02-11 18:44:28,0,14588.0,17066.0,287.0,-1076.0,-1735.0,-34.0,2.0,2.0,3.0
ESPORTSTMNT01/1295667,NVision Esports,2020-02-11 18:46:25,1,15818.0,18202.0,311.0,1696.0,1081.0,15.0,3.0,4.0,0.0
ESPORTSTMNT01/1295667,Enclave Gaming,2020-02-11 18:46:25,0,14122.0,17121.0,296.0,-1696.0,-1081.0,-15.0,0.0,0.0,3.0
ESPORTSTMNT01/1295689,Estoril Praia eSports,2020-02-11 19:37:22,1,15122.0,18188.0,286.0,-818.0,-501.0,-14.0,3.0,5.0,3.0
ESPORTSTMNT01/1295689,Boavista FC,2020-02-11 19:37:22,0,15940.0,18689.0,300.0,818.0,501.0,14.0,3.0,2.0,3.0
ESPORTSTMNT01/1295691,Fnatic Rising,2020-02-11 19:41:55,1,15882.0,17643.0,315.0,563.0,1241.0,11.0,3.0,6.0,0.0
ESPORTSTMNT01/1295691,Phelan Gaming,2020-02-11 19:41:55,0,15319.0,16402.0,304.0,-563.0,-1241.0,-11.0,0.0,0.0,3.0
ESPORTSTMNT02/1280385,Berlin International Gaming,2020-02-11 19:57:53,1,14846.0,17356.0,301.0,477.0,776.0,-5.0,1.0,3.0,0.0
ESPORTSTMNT02/1280385,SK Gaming Prime,2020-02-11 19:57:53,0,14369.0,16580.0,306.0,-477.0,-776.0,5.0,0.0,0.0,1.0
ESPORTSTMNT04/1130822,Misfits Premier,2020-02-11 20:25:38,1,15159.0,18302.0,325.0,398.0,1052.0,39.0,1.0,1.0,2.0
ESPORTSTMNT04/1130822,Team MCES,2020-02-11 20:25:38,0,14761.0,17250.0,286.0,-398.0,-1052.0,-39.0,2.0,3.0,1.0
ESPORTSTMNT01/1295707,Demise,2020-02-11 20:34:00,0,13243.0,15820.0,260.0,-925.0,-1640.0,-46.0,0.0,0.0,0.0
ESPORTSTMNT01/1295707,BT Excel,2020-02-11 20:34:00,1,14168.0,17460.0,306.0,925.0,1640.0,46.0,0.0,0.0,0.0
ESPORTSTMNT01/1295709,EGN Esports,2020-02-11 20:45:25,0,15630.0,17023.0,288.0,679.0,-239.0,-28.0,1.0,2.0,0.0
ESPORTSTMNT01/1295709,For The Win Esports,2020-02-11 20:45:25,1,14951.0,17262.0,316.0,-679.0,239.0,28.0,0.0,0.0,1.0
ESPORTSTMNT01/1305483,Dark Horse,2020-02-11 20:50:43,1,15500.0,18559.0,344.0,851.0,780.0,26.0,1.0,1.0,0.0
ESPORTSTMNT01/1305483,ACE 1,2020-02-11 20:50:43,0,14649.0,17779.0,318.0,-851.0,-780.0,-26.0,0.0,0.0,1.0
ESPORTSTMNT02/1280394,GamerLegion,2020-02-11 21:02:51,0,14244.0,17903.0,310.0,-300.0,422.0,-7.0,0.0,0.0,0.0
ESPORTSTMNT02/1280394,mousesports,2020-02-11 21:02:51,1,14544.0,17481.0,317.0,300.0,-422.0,7.0,0.0,0.0,0.0
ESPORTSTMNT01/1305495,SAMCLAN Esports Club,2020-02-11 21:34:41,0,15075.0,17795.0,296.0,-232.0,153.0,3.0,2.0,2.0,3.0
ESPORTSTMNT01/1305495,Cidade Curiosa Esports,2020-02-11 21:34:41,1,15307.0,17642.0,293.0,232.0,-153.0,-3.0,3.0,9.0,2.0
ESPORTSTMNT04/1130845,GamersOrigin,2020-02-11 21:42:45,1,16816.0,18772.0,358.0,2889.0,1521.0,67.0,3.0,6.0,0.0
ESPORTSTMNT04/1130845,GameWard,2020-02-11 21:42:45,0,13927.0,17251.0,291.0,-2889.0,-1521.0,-67.0,0.0,0.0,3.0
ESPORTSTMNT01/1305501,Rebirth eSports,2020-02-11 21:44:48,1,15546.0,18315.0,325.0,963.0,600.0,18.0,2.0,2.0,1.0
ESPORTSTMNT01/1305501,FroztFire Team,2020-02-11 21:44:48,0,14583.0,17715.0,307.0,-963.0,-600.0,-18.0,1.0,1.0,2.0
ESPORTSTMNT04/1120879,Solary,2020-02-11 22:29:18,1,14825.0,18215.0,315.0,-737.0,-575.0,-15.0,1.0,1.0,2.0
ESPORTSTMNT04/1120879,Vitality.Bee,2020-02-11 22:29:18,0,15562.0,18790.0,330.0,737.0,575.0,15.0,2.0,2.0,1.0
ESPORTSTMNT01/1305521,Azules Esports Academy,2020-02-11 22:39:23,1,15183.0,18099.0,304.0,651.0,176.0,-7.0,2.0,4.0,1.0
ESPORTSTMNT01/1305521,Valorous,2020-02-11 22:39:23,0,14532.0,17923.0,311.0,-651.0,-176.0,7.0,1.0,2.0,2.0
ESPORTSTMNT01/1305532,Humanoids5,2020-02-11 23:37:53,0,15113.0,18360.0,328.0,637.0,231.0,0.0,1.0,2.0,0.0
ESPORTSTMNT01/1305532,Kaos Latin Gamers,2020-02-11 23:37:53,1,14476.0,18129.0,328.0,-637.0,-231.0,0.0,0.0,0.0,1.0
ESPORTSTMNT01/1305533,GTZ Bulls,2020-02-11 23:44:32,0,14595.0,18180.0,333.0,-190.0,-157.0,-2.0,0.0,0.0,0.0
ESPORTSTMNT01/1305533,GeekCase eSports,2020-02-11 23:44:32,1,14785.0,18337.0,335.0,190.0,157.0,2.0,0.0,0.0,0.0
ESPORTSTMNT01/1305536,Universidad Católica Esports,2020-02-12 00:42:44,1,15587.0,18431.0,332.0,30.0,751.0,24.0,2.0,5.0,2.0
ESPORTSTMNT01/1305536,Furious Gaming Chile,2020-02-12 00:42:44,0,15557.0,17680.0,308.0,-30.0,-751.0,-24.0,2.0,5.0,2.0
NA1/3291787332,unknown team,2020-02-12 00:46:48,0,14636.0,17682.0,304.0,-832.0,-563.0,18.0,1.0,1.0,4.0
NA1/3291787332,unknown team,2020-02-12 00:46:48,1,15468.0,18245.0,286.0,832.0,563.0,-18.0,4.0,3.0,1.0
NA1/3291727465,Columbia College,2020-02-12 00:47:22,1,15212.0,16458.0,268.0,1112.0,-341.0,4.0,2.0,3.0,2.0
NA1/3291727465,Vegas Inferno,2020-02-12 00:47:22,0,14100.0,16799.0,264.0,-1112.0,341.0,-4.0,2.0,6.0,2.0
NA1/3291727469,Robert Morris University Illinois,2020-02-12 00:48:27,0,14036.0,17280.0,292.0,-2403.0,-1677.0,-24.0,0.0,0.0,2.0
NA1/3291727469,Orgless,2020-02-12 00:48:27,1,16439.0,18957.0,316.0,2403.0,1677.0,24.0,2.0,2.0,0.0
NA1/3291747822,Issue is Critical,2020-02-12 00:57:16,1,16264.0,18210.0,278.0,2334.0,2318.0,59.0,6.0,3.0,3.0
NA1/3291747822,Grand View University,2020-02-12 00:57:16,0,13930.0,15892.0,219.0,-2334.0,-2318.0,-59.0,3.0,7.0,6.0
NA1/3291787418,unknown team,2020-02-12 01:00:00,0,15912.0,17187.0,273.0,-1614.0,-2148.0,-55.0,5.0,9.0,6.0
NA1/3291787418,100 Thieves Next,2020-02-12 01:00:00,1,17526.0,19335.0,328.0,1614.0,2148.0,55.0,6.0,8.0,5.0
NA1/3291797674,Full Spectrum,2020-02-12 01:16:26,1,16339.0,16756.0,238.0,44.0,-420.0,26.0,7.0,7.0,9.0
NA1/3291797674,Team Fish Taco,2020-02-12 01:16:26,0,16295.0,17176.0,212.0,-44.0,420.0,-26.0,9.0,12.0,7.0
NA1/3291787525,Snowman Slammers,2020-02-12 01:17:32,1,15779.0,17462.0,232.0,-737.0,82.0,-43.0,7.0,7.0,7.0
NA1/3291787525,Supernova,2020-02-12 01:17:32,0,16516.0,17380.0,275.0,737.0,-82.0,43.0,7.0,8.0,7.0
NA1/3291568084,Grand View University,2020-02-12 01:44:09,0,14413.0,16507.0,251.0,-2018.0,-1772.0,-23.0,3.0,5.0,7.0
NA1/3291568084,Issue is Critical,2020-02-12 01:44:09,1,16431.0,18279.0,274.0,2018.0,1772.0,23.0,7.0,8.0,3.0
NA1/3291648097,unknown team,2020-02-12 01:48:54,0,13677.0,16745.0,256.0,-3300.0,-1201.0,-10.0,1.0,1.0,7.0
NA1/3291648097,unknown team,2020-02-12 01:48:54,1,16977.0,17946.0,266.0,3300.0,1201.0,10.0,7.0,12.0,1.0
NA1/3291727846,Orgless,2020-02-12 01:51:07,1,15741.0,17712.0,316.0,731.0,-130.0,17.0,2.0,3.0,1.0
NA1/3291727846,Robert Morris University Illinois,2020-02-12 01:51:07,0,15010.0,17842.0,299.0,-731.0,130.0,-17.0,1.0,2.0,2.0
NA1/3291748122,Vegas Inferno,2020-02-12 01:52:18,1,15391.0,17402.0,285.0,577.0,63.0,22.0,4.0,6.0,2.0
NA1/3291748122,Columbia College,2020-02-12 01:52:18,0,14814.0,17339.0,263.0,-577.0,-63.0,-22.0,2.0,5.0,4.0
NA1/3291588597,Team Fish Taco,2020-02-12 02:01:04,0,16200.0,19301.0,293.0,528.0,1041.0,2.0,6.0,3.0,3.0
NA1/3291588597,Full Spectrum,2020-02-12 02:01:04,1,15672.0,18260.0,291.0,-528.0,-1041.0,-2.0,3.0,3.0,6.0
NA1/3291748189,Supernova,2020-02-12 02:03:54,0,16087.0,17833.0,310.0,1755.0,-519.0,54.0,3.0,3.0,3.0
NA1/3291748189,Snowman Slammers,2020-02-12 02:03:54,1,14332.0,18352.0,256.0,-1755.0,519.0,-54.0,3.0,4.0,3.0
NA1/3291787812,100 Thieves Next,2020-02-12 02:05:38,1,18906.0,17961.0,269.0,5653.0,2780.0,75.0,11.0,16.0,4.0
NA1/3291787812,unknown team,2020-02-12 02:05:38,0,13253.0,15181.0,194.0,-5653.0,-2780.0,-75.0,4.0,3.0,11.0
NA1/3291578587,unknown team,2020-02-12 02:49:38,1,16448.0,16583.0,258.0,1787.0,442.0,-2.0,4.0,11.0,3.0
NA1/3291578587,unknown team,2020-02-12 02:49:38,0,14661.0,16141.0,260.0,-1787.0,-442.0,2.0,3.0,6.0,4.0
NA1/3291748510,Columbia College,2020-02-12 02:53:19,0,15267.0,17031.0,280.0,1128.0,350.0,61.0,3.0,2.0,5.0
NA1/3291748510,Vegas Inferno,2020-02-12 02:53:19,1,14139.0,16681.0,219.0,-1128.0,-350.0,-61.0,5.0,6.0,3.0
ESPORTSTMNT01/1305569,SeolHaeOne Prince,2020-02-12 07:05:19,0,15411.0,18033.0,314.0,-858.0,-1142.0,-32.0,2.0,3.0,3.0
ESPORTSTMNT01/1305569,Afreeca Freecs,2020-02-12 07:05:19,1,16269.0,19175.0,346.0,858.0,1142.0,32.0,3.0,3.0,2.0
ESPORTSTMNT01/1305601,Afreeca Freecs,2020-02-12 09:06:32,0,14341.0,16866.0,287.0,521.0,-139.0,-10.0,1.0,3.0,0.0
ESPORTSTMNT01/1305601,SeolHaeOne Prince,2020-02-12 09:06:32,1,13820.0,17005.0,297.0,-521.0,139.0,10.0,0.0,0.0,1.0
ESPORTSTMNT01/1305613,SeolHaeOne Prince,2020-02-12 09:55:46,0,13249.0,14987.0,238.0,-3266.0,-2731.0,-61.0,1.0,2.0,4.0
ESPORTSTMNT01/1305613,Afreeca Freecs,2020-02-12 09:55:46,1,16515.0,17718.0,299.0,3266.0,2731.0,61.0,4.0,11.0,1.0
ESPORTSTMNT01/1305624,Griffin,2020-02-12 10:52:24,0,14781.0,18475.0,336.0,-523.0,-867.0,-18.0,0.0,0.0,0.0
ESPORTSTMNT01/1305624,SANDBOX Gaming,2020-02-12 10:52:24,1,15304.0,19342.0,354.0,523.0,867.0,18.0,0.0,0.0,0.0
ESPORTSTMNT01/1295834,SANDBOX Gaming,2020-02-12 12:29:57,0,15071.0,18069.0,326.0,-783.0,11.0,-11.0,1.0,1.0,2.0
ESPORTSTMNT01/1295834,Griffin,2020-02-12 12:29:57,1,15854.0,18058.0,337.0,783.0,-11.0,11.0,2.0,5.0,1.0
ESPORTSTMNT01/1295840,Griffin,2020-02-12 13:31:08,1,14766.0,18669.0,332.0,-842.0,-288.0,-29.0,0.0,0.0,0.0
ESPORTSTMNT01/1295840,SANDBOX Gaming,2020-02-12 13:31:08,0,15608.0,18957.0,361.0,842.0,288.0,29.0,0.0,0.0,0.0
ESPORTSTMNT01/1295858,AGO ROGUE,2020-02-12 15:53:36,1,15051.0,18393.0,345.0,97.0,481.0,30.0,0.0,0.0,1.0
ESPORTSTMNT01/1295858,K1CK,2020-02-12 15:53:36,0,14954.0,17912.0,315.0,-97.0,-481.0,-30.0,1.0,1.0,0.0
ESPORTSTMNT02/1280488,Outplayed,2020-02-12 16:08:13,0,14326.0,16900.0,287.0,-1651.0,-882.0,-10.0,1.0,2.0,4.0
ESPORTSTMNT02/1280488,YDN Esports,2020-02-12 16:08:13,1,15977.0,17782.0,297.0,1651.0,882.0,10.0,4.0,9.0,1.0
ESPORTSTMNT01/1295872,PRIDE,2020-02-12 16:34:58,0,14620.0,18016.0,328.0,-371.0,289.0,-9.0,0.0,0.0,0.0
ESPORTSTMNT01/1295872,piratesports,2020-02-12 16:34:58,1,14991.0,17727.0,337.0,371.0,-289.0,9.0,0.0,0.0,0.0
ESPORTSTMNT04/1130859,GOEXANIMO,2020-02-12 17:17:59,0,16119.0,18223.0,284.0,1271.0,992.0,18.0,4.0,5.0,3.0
ESPORTSTMNT04/1130859,LionsCreed Baltics,2020-02-12 17:17:59,1,14848.0,17231.0,266.0,-1271.0,-992.0,-18.0,3.0,3.0,4.0
ESPORTSTMNT04/1120906,Split Raiders,2020-02-12 17:24:26,1,16403.0,17345.0,279.0,1089.0,671.0,3.0,5.0,9.0,5.0
ESPORTSTMNT04/1120906,Kenty,2020-02-12 17:24:26,0,15314.0,16674.0,276.0,-1089.0,-671.0,-3.0,4.0,5.0,5.0
ESPORTSTMNT04/1120908,Zero Six PowerSpike,2020-02-12 17:28:47,1,15562.0,17386.0,276.0,1133.0,1039.0,33.0,5.0,4.0,3.0
ESPORTSTMNT04/1120908,Team Infamous,2020-02-12 17:28:47,0,14429.0,16347.0,243.0,-1133.0,-1039.0,-33.0,3.0,6.0,5.0
ESPORTSTMNT01/1305713,Phelan Gaming,2020-02-12 17:34:44,0,14569.0,17131.0,282.0,-150.0,-900.0,-17.0,2.0,2.0,2.0
ESPORTSTMNT01/1305713,NVision Esports,2020-02-12 17:34:44,1,14719.0,18031.0,299.0,150.0,900.0,17.0,2.0,2.0,2.0
ESPORTSTMNT01/1295891,devils.one,2020-02-12 17:37:17,1,16581.0,19543.0,338.0,2314.0,2236.0,30.0,4.0,3.0,0.0
ESPORTSTMNT01/1295891,AVEZ Esport,2020-02-12 17:37:17,0,14267.0,17307.0,308.0,-2314.0,-2236.0,-30.0,0.0,0.0,4.0
ESPORTSTMNT02/1280532,QLASH Forge,2020-02-12 18:19:23,0,15044.0,18188.0,314.0,-518.0,-1056.0,-7.0,1.0,1.0,2.0
ESPORTSTMNT02/1280532,Samsung Morning Stars,2020-02-12 18:19:23,1,15562.0,19244.0,321.0,518.0,1056.0,7.0,2.0,2.0,1.0
ESPORTSTMNT01/1295911,Diablo Chairs,2020-02-12 18:23:55,0,14629.0,17677.0,298.0,70.0,-220.0,-40.0,1.0,1.0,0.0
ESPORTSTMNT01/1295911,Illuminar Gaming,2020-02-12 18:23:55,1,14559.0,17897.0,338.0,-70.0,220.0,40.0,0.0,0.0,1.0
ESPORTSTMNT04/1120915,IZI Dream,2020-02-12 18:34:31,0,14562.0,17426.0,302.0,-1059.0,-357.0,6.0,1.0,3.0,3.0
ESPORTSTMNT04/1120915,Solary,2020-02-12 18:34:31,1,15621.0,17783.0,296.0,1059.0,357.0,-6.0,3.0,6.0,1.0
ESPORTSTMNT04/1120916,Split Raiders,2020-02-12 18:44:22,1,17170.0,19096.0,324.0,2234.0,1502.0,51.0,5.0,7.0,2.0
ESPORTSTMNT04/1120916,Kenty,2020-02-12 18:44:22,0,14936.0,17594.0,273.0,-2234.0,-1502.0,-51.0,2.0,2.0,5.0
ESPORTSTMNT04/1120917,Team Infamous,2020-02-12 18:48:00,1,17868.0,17955.0,276.0,4334.0,827.0,4.0,7.0,12.0,1.0
ESPORTSTMNT04/1120917,Zero Six PowerSpike,2020-02-12 18:48:00,0,13534.0,17128.0,272.0,-4334.0,-827.0,-4.0,1.0,1.0,7.0
ESPORTSTMNT01/1305724,Barrage,2020-02-12 18:52:28,1,17040.0,18672.0,320.0,3070.0,1980.0,46.0,3.0,3.0,1.0
ESPORTSTMNT01/1305724,Demise,2020-02-12 18:52:28,0,13970.0,16692.0,274.0,-3070.0,-1980.0,-46.0,1.0,2.0,3.0
ESPORTSTMNT04/1130868,LionsCreed Baltics,2020-02-12 18:55:04,1,15136.0,17556.0,272.0,-1041.0,-1465.0,-41.0,3.0,5.0,4.0
ESPORTSTMNT04/1130868,GOEXANIMO,2020-02-12 18:55:04,0,16177.0,19021.0,313.0,1041.0,1465.0,41.0,4.0,9.0,3.0
ESPORTSTMNT02/1280546,Racoon,2020-02-12 18:56:37,1,16455.0,18735.0,294.0,2325.0,1499.0,0.0,6.0,9.0,0.0
ESPORTSTMNT02/1280546,MOBA ROG,2020-02-12 18:56:37,0,14130.0,17236.0,294.0,-2325.0,-1499.0,0.0,0.0,0.0,6.0
ESPORTSTMNT04/1120919,Team MCES,2020-02-12 19:36:58,0,14272.0,17511.0,273.0,-1458.0,-916.0,-62.0,1.0,1.0,2.0
ESPORTSTMNT04/1120919,GamersOrigin,2020-02-12 19:36:58,1,15730.0,18427.0,335.0,1458.0,916.0,62.0,2.0,4.0,1.0
ESPORTSTMNT04/1120920,Zero Six PowerSpike,2020-02-12 19:37:07,1,15527.0,18838.0,272.0,738.0,659.0,-39.0,5.0,3.0,1.0
ESPORTSTMNT04/1120920,Team Infamous,2020-02-12 19:37:07,0,14789.0,18179.0,311.0,-738.0,-659.0,39.0,1.0,1.0,5.0
ESPORTSTMNT01/1305732,Enclave Gaming,2020-02-12 19:49:56,0,14020.0,16566.0,273.0,-2928.0,-1256.0,-34.0,1.0,0.0,5.0
ESPORTSTMNT01/1305732,MnM Gaming,2020-02-12 19:49:56,1,16948.0,17822.0,307.0,2928.0,1256.0,34.0,5.0,8.0,1.0
ESPORTSTMNT02/1280561,Campus Party Sparks,2020-02-12 19:51:51,0,15187.0,16936.0,306.0,-604.0,-896.0,42.0,3.0,4.0,5.0
ESPORTSTMNT02/1280561,Cyberground Gaming,2020-02-12 19:51:51,1,15791.0,17832.0,264.0,604.0,896.0,-42.0,5.0,8.0,3.0
ESPORTSTMNT01/1305735,Intel New Indians,2020-02-12 20:23:38,0,16107.0,18559.0,301.0,1562.0,1518.0,50.0,3.0,4.0,3.0
ESPORTSTMNT01/1305735,Isurus Academy,2020-02-12 20:23:38,1,14545.0,17041.0,251.0,-1562.0,-1518.0,-50.0,3.0,5.0,3.0
ESPORTSTMNT04/1120925,Vitality.Bee,2020-02-12 20:41:52,0,15133.0,16978.0,290.0,-1385.0,-2038.0,13.0,2.0,2.0,7.0
ESPORTSTMNT04/1120925,GameWard,2020-02-12 20:41:52,1,16518.0,19016.0,277.0,1385.0,2038.0,-13.0,7.0,9.0,2.0
ESPORTSTMNT01/1305738,BT Excel,2020-02-12 20:41:56,1,15850.0,18522.0,350.0,1998.0,1756.0,53.0,1.0,1.0,0.0
ESPORTSTMNT01/1305738,Fnatic Rising,2020-02-12 20:41:56,0,13852.0,16766.0,297.0,-1998.0,-1756.0,-53.0,0.0,0.0,1.0
ESPORTSTMNT04/1120927,Misfits Premier,2020-02-12 21:44:49,0,16288.0,17484.0,308.0,151.0,-102.0,30.0,5.0,4.0,5.0
ESPORTSTMNT04/1120927,LDLC OL,2020-02-12 21:44:49,1,16137.0,17586.0,278.0,-151.0,102.0,-30.0,5.0,7.0,5.0
ESPORTSTMNT01/1296009,Team Dynamics,2020-02-13 04:47:19,1,16508.0,19460.0,349.0,2336.0,2669.0,94.0,2.0,3.0,1.0
ESPORTSTMNT01/1296009,ASURA,2020-02-13 04:47:19,0,14172.0,16791.0,255.0,-2336.0,-2669.0,-94.0,1.0,3.0,2.0
