gameid,team_name,match_date,result,gold_at10,xp_at10,cs_at10,gold_diff_at10,xp_diff_at10,cs_diff_at10,kills_at_10,assists_at10,deaths_at10
7012-9354,LGD Gaming Young Team,2021-01-22 09:32:00,1,14994.0,17636.0,282.0,436.0,950.0,-24.0,3.0,8.0,1.0
7012-9354,EDG Youth Team,2021-01-22 09:32:00,0,14558.0,16686.0,306.0,-436.0,-950.0,24.0,1.0,2.0,3.0
ESPORTSTMNT01/1694041,KT Rolster,2021-01-22 09:48:00,0,15259.0,18011.0,332.0,-1477.0,-787.0,-10.0,1.0,3.0,3.0
ESPORTSTMNT01/1694041,Hanwha Life Esports,2021-01-22 09:48:00,1,16736.0,18798.0,342.0,1477.0,787.0,10.0,3.0,8.0,1.0
ESPORTSTMNT01/1694042,Luxury Esports,2021-01-22 09:48:11,0,15791.0,19235.0,351.0,-93.0,265.0,26.0,1.0,1.0,3.0
ESPORTSTMNT01/1694042,CERBERUS Esports,2021-01-22 09:48:11,1,15884.0,18970.0,325.0,93.0,-265.0,-26.0,3.0,6.0,1.0
7013-9355,V5 87,2021-01-22 10:21:00,1,16521.0,18562.0,307.0,828.0,422.0,0.0,5.0,10.0,2.0
7013-9355,Oh My Dream,2021-01-22 10:21:00,0,15693.0,18140.0,307.0,-828.0,-422.0,0.0,2.0,2.0,5.0
6935-9356,Bilibili Gaming,2021-01-22 10:22:00,1,16302.0,19281.0,338.0,1202.0,425.0,-5.0,3.0,6.0,0.0
6935-9356,Rare Atom,2021-01-22 10:22:00,0,15100.0,18856.0,343.0,-1202.0,-425.0,5.0,0.0,0.0,3.0
7012-9357,EDG Youth Team,2021-01-22 10:25:00,1,14531.0,17226.0,312.0,-999.0,67.0,30.0,1.0,0.0,4.0
7012-9357,LGD Gaming Young Team,2021-01-22 10:25:00,0,15530.0,17159.0,282.0,999.0,-67.0,-30.0,4.0,10.0,1.0
ESPORTSTMNT01/1694062,DRX,2021-01-22 10:43:49,1,15338.0,19375.0,359.0,-202.0,-32.0,-6.0,0.0,0.0,0.0
ESPORTSTMNT01/1694062,Liiv SANDBOX,2021-01-22 10:43:49,0,15540.0,19407.0,365.0,202.0,32.0,6.0,0.0,0.0,0.0
ESPORTSTMNT01/1694066,CERBERUS Esports,2021-01-22 10:52:31,1,16507.0,19984.0,355.0,1368.0,1601.0,12.0,3.0,2.0,0.0
ESPORTSTMNT01/1694066,Luxury Esports,2021-01-22 10:52:31,0,15139.0,18383.0,343.0,-1368.0,-1601.0,-12.0,0.0,0.0,3.0
7015-9358,Sheng Jie Gaming,2021-01-22 11:34:00,1,17326.0,18710.0,302.0,2786.0,1733.0,-21.0,7.0,13.0,0.0
7015-9358,MAX,2021-01-22 11:34:00,0,14540.0,16977.0,323.0,-2786.0,-1733.0,21.0,0.0,0.0,7.0
6936-9359,EDward Gaming,2021-01-22 11:35:00,1,16957.0,19009.0,320.0,2160.0,1918.0,9.0,5.0,9.0,1.0
6936-9359,JD Gaming,2021-01-22 11:35:00,0,14797.0,17091.0,311.0,-2160.0,-1918.0,-9.0,1.0,1.0,5.0
7014-9360,Rare Atom Period,2021-01-22 11:39:00,1,15317.0,17871.0,325.0,-1180.0,-959.0,-23.0,1.0,2.0,2.0
7014-9360,Rogue Warriors Shark,2021-01-22 11:39:00,0,16497.0,18830.0,348.0,1180.0,959.0,23.0,2.0,4.0,1.0
ESPORTSTMNT01/1694078,SBTC Esports,2021-01-22 11:48:15,0,15405.0,19635.0,325.0,-1481.0,-629.0,-45.0,2.0,1.0,2.0
ESPORTSTMNT01/1694078,Burst The Sky Esports,2021-01-22 11:48:15,1,16886.0,20264.0,370.0,1481.0,629.0,45.0,2.0,3.0,2.0
7015-9362,MAX,2021-01-22 12:22:00,0,14668.0,16972.0,298.0,-1861.0,-871.0,15.0,2.0,5.0,6.0
7015-9362,Sheng Jie Gaming,2021-01-22 12:22:00,1,16529.0,17843.0,283.0,1861.0,871.0,-15.0,6.0,15.0,2.0
ESPORTSTMNT01/1694108,Liiv SANDBOX,2021-01-22 12:22:55,1,17233.0,20360.0,358.0,2009.0,2001.0,24.0,3.0,5.0,1.0
ESPORTSTMNT01/1694108,DRX,2021-01-22 12:22:55,0,15224.0,18359.0,334.0,-2009.0,-2001.0,-24.0,1.0,1.0,3.0
6936-9361,JD Gaming,2021-01-22 12:29:00,0,16591.0,19526.0,369.0,416.0,419.0,17.0,2.0,4.0,3.0
6936-9361,EDward Gaming,2021-01-22 12:29:00,1,16175.0,19107.0,352.0,-416.0,-419.0,-17.0,3.0,1.0,2.0
7014-9363,Rogue Warriors Shark,2021-01-22 12:31:00,0,14658.0,17140.0,307.0,-983.0,-1101.0,-17.0,1.0,1.0,2.0
7014-9363,Rare Atom Period,2021-01-22 12:31:00,1,15641.0,18241.0,324.0,983.0,1101.0,17.0,2.0,4.0,1.0
ESPORTSTMNT01/1694116,Burst The Sky Esports,2021-01-22 13:01:39,0,15628.0,18154.0,325.0,520.0,494.0,43.0,2.0,5.0,3.0
ESPORTSTMNT01/1694116,SBTC Esports,2021-01-22 13:01:39,1,15108.0,17660.0,282.0,-520.0,-494.0,-43.0,3.0,8.0,2.0
ESPORTSTMNT01/1694118,DRX,2021-01-22 13:08:15,1,15656.0,19702.0,375.0,-447.0,-238.0,11.0,0.0,0.0,1.0
ESPORTSTMNT01/1694118,Liiv SANDBOX,2021-01-22 13:08:15,0,16103.0,19940.0,364.0,447.0,238.0,-11.0,1.0,1.0,0.0
ESPORTSTMNT06/1510274,Beşiktaş Academy,2021-01-22 13:45:09,0,15414.0,19198.0,355.0,-119.0,-216.0,22.0,0.0,0.0,1.0
ESPORTSTMNT06/1510274,NASR eSports Turkey Academy,2021-01-22 13:45:09,1,15533.0,19414.0,333.0,119.0,216.0,-22.0,1.0,1.0,0.0
ESPORTSTMNT01/1694129,SBTC Esports,2021-01-22 13:52:07,1,16543.0,17671.0,298.0,2866.0,618.0,14.0,5.0,5.0,0.0
ESPORTSTMNT01/1694129,Burst The Sky Esports,2021-01-22 13:52:07,0,13677.0,17053.0,284.0,-2866.0,-618.0,-14.0,0.0,0.0,5.0
ESPORTSTMNT06/1510288,Dark Passage Academy,2021-01-22 14:42:16,0,16579.0,16795.0,297.0,-365.0,-644.0,17.0,2.0,3.0,6.0
ESPORTSTMNT06/1510288,SuperMassive Academy,2021-01-22 14:42:16,1,16944.0,17439.0,280.0,365.0,644.0,-17.0,6.0,10.0,2.0
ESPORTSTMNT06/1510308,Galatasaray Academy,2021-01-22 15:42:23,1,13935.0,17603.0,283.0,-845.0,1134.0,7.0,1.0,0.0,3.0
ESPORTSTMNT06/1510308,5 Ronin Academy,2021-01-22 15:42:23,0,14780.0,16469.0,276.0,845.0,-1134.0,-7.0,3.0,7.0,1.0
ESPORTSTMNT04/1480651,G2 Esports,2021-01-22 16:30:25,1,15568.0,18444.0,348.0,-800.0,-426.0,6.0,0.0,0.0,2.0
ESPORTSTMNT04/1480651,MAD Lions,2021-01-22 16:30:25,0,16368.0,18870.0,342.0,800.0,426.0,-6.0,2.0,2.0,0.0
ESPORTSTMNT06/1510310,Galakticos Academy,2021-01-22 16:55:43,0,16804.0,18784.0,314.0,-1576.0,-426.0,-17.0,5.0,10.0,5.0
ESPORTSTMNT06/1510310,Team AURORA Academy,2021-01-22 16:55:43,1,18380.0,19210.0,331.0,1576.0,426.0,17.0,5.0,12.0,5.0
ESPORTSTMNT04/1480665,Astralis,2021-01-22 16:59:37,0,14175.0,16328.0,313.0,-1134.0,-1645.0,-2.0,0.0,0.0,2.0
ESPORTSTMNT04/1480665,SK Gaming,2021-01-22 16:59:37,1,15309.0,17973.0,315.0,1134.0,1645.0,2.0,2.0,6.0,0.0
ESPORTSTMNT06/1510313,İstanbul Wildcats Academy,2021-01-22 17:53:54,1,17730.0,19897.0,336.0,1157.0,1229.0,11.0,5.0,14.0,1.0
ESPORTSTMNT06/1510313,1907 Fenerbahçe Academy,2021-01-22 17:53:54,0,16573.0,18668.0,325.0,-1157.0,-1229.0,-11.0,1.0,2.0,5.0
ESPORTSTMNT04/1490579,Rogue,2021-01-22 17:57:09,1,17458.0,18932.0,359.0,2777.0,510.0,27.0,1.0,1.0,0.0
ESPORTSTMNT04/1490579,Excel Esports,2021-01-22 17:57:09,0,14681.0,18422.0,332.0,-2777.0,-510.0,-27.0,0.0,0.0,1.0
ESPORTSTMNT04/1490612,Team Vitality,2021-01-22 18:52:43,0,15740.0,19252.0,340.0,663.0,572.0,-9.0,1.0,2.0,0.0
ESPORTSTMNT04/1490612,FC Schalke 04 Esports,2021-01-22 18:52:43,1,15077.0,18680.0,349.0,-663.0,-572.0,9.0,0.0,0.0,1.0
ESPORTSTMNT04/1480709,Misfits Gaming,2021-01-22 20:08:52,1,16568.0,17700.0,294.0,134.0,491.0,13.0,5.0,9.0,6.0
ESPORTSTMNT04/1480709,Fnatic,2021-01-22 20:08:52,0,16434.0,17209.0,281.0,-134.0,-491.0,-13.0,6.0,9.0,5.0
ESPORTSTMNT03/1683744,Cloud9,2021-01-22 22:29:56,1,15121.0,18586.0,342.0,-1178.0,-535.0,16.0,0.0,0.0,2.0
ESPORTSTMNT03/1683744,Dignitas,2021-01-22 22:29:56,0,16299.0,19121.0,326.0,1178.0,535.0,-16.0,2.0,3.0,0.0
ESPORTSTMNT03/1683767,Golden Guardians,2021-01-22 23:42:46,0,14969.0,18475.0,328.0,-905.0,-1366.0,-23.0,1.0,1.0,1.0
ESPORTSTMNT03/1683767,100 Thieves,2021-01-22 23:42:46,1,15874.0,19841.0,351.0,905.0,1366.0,23.0,1.0,2.0,1.0
NA1/3754264785,Boise State University,2021-01-23 00:38:04,1,14834.0,16897.0,275.0,-2117.0,-2579.0,-47.0,2.0,4.0,5.0
NA1/3754264785,Wildcard Gaming Developmental,2021-01-23 00:38:04,0,16951.0,19476.0,322.0,2117.0,2579.0,47.0,5.0,8.0,2.0
ESPORTSTMNT03/1683782,FlyQuest,2021-01-23 00:38:41,1,14681.0,18322.0,303.0,-853.0,797.0,11.0,1.0,2.0,2.0
ESPORTSTMNT03/1683782,Evil Geniuses,2021-01-23 00:38:41,0,15534.0,17525.0,292.0,853.0,-797.0,-11.0,2.0,5.0,1.0
NA1/3754554080,Dawn Esports,2021-01-23 00:40:33,1,17994.0,16388.0,249.0,1859.0,1236.0,20.0,8.0,5.0,7.0
NA1/3754554080,ConViction,2021-01-23 00:40:33,0,16135.0,15152.0,229.0,-1859.0,-1236.0,-20.0,7.0,12.0,8.0
NA1/3754254739,Striking Vipers,2021-01-23 00:50:23,0,15611.0,18431.0,310.0,-807.0,-179.0,-9.0,3.0,2.0,4.0
NA1/3754254739,Bay State College,2021-01-23 00:50:23,1,16418.0,18610.0,319.0,807.0,179.0,9.0,4.0,6.0,3.0
NA1/3754314717,unknown team,2021-01-23 00:52:09,1,15656.0,19118.0,321.0,425.0,44.0,-13.0,2.0,3.0,0.0
NA1/3754314717,Windstorm Gaming,2021-01-23 00:52:09,0,15231.0,19074.0,334.0,-425.0,-44.0,13.0,0.0,0.0,2.0
NA1/3754344502,Bethany Lutheran College,2021-01-23 00:52:17,0,14200.0,17396.0,281.0,-2137.0,-2149.0,-49.0,0.0,0.0,3.0
NA1/3754344502,Bethany Lutheran College,2021-01-23 00:52:17,1,16337.0,19545.0,330.0,2137.0,2149.0,49.0,3.0,5.0,0.0
NA1/3754364798,unknown team,2021-01-23 00:53:34,0,15726.0,17906.0,284.0,-1659.0,-752.0,-18.0,3.0,5.0,4.0
NA1/3754364798,Supernova,2021-01-23 00:53:34,1,17385.0,18658.0,302.0,1659.0,752.0,18.0,4.0,3.0,3.0
NA1/3754255165,Bay State College,2021-01-23 01:39:57,1,15723.0,17256.0,266.0,-3244.0,-1485.0,-33.0,6.0,4.0,8.0
NA1/3754255165,Striking Vipers,2021-01-23 01:39:57,0,18967.0,18741.0,299.0,3244.0,1485.0,33.0,8.0,8.0,6.0
ESPORTSTMNT03/1683785,TSM,2021-01-23 01:41:44,0,14744.0,18247.0,329.0,-1929.0,-1285.0,-23.0,0.0,0.0,3.0
ESPORTSTMNT03/1683785,Team Liquid,2021-01-23 01:41:44,1,16673.0,19532.0,352.0,1929.0,1285.0,23.0,3.0,4.0,0.0
NA1/3754365302,Supernova,2021-01-23 01:46:09,1,21543.0,18123.0,259.0,7043.0,2655.0,40.0,15.0,23.0,5.0
NA1/3754365302,unknown team,2021-01-23 01:46:09,0,14500.0,15468.0,219.0,-7043.0,-2655.0,-40.0,5.0,2.0,15.0
NA1/3754345055,Bethany Lutheran College,2021-01-23 01:47:09,1,17278.0,17633.0,291.0,1365.0,516.0,21.0,6.0,8.0,6.0
NA1/3754345055,Bethany Lutheran College,2021-01-23 01:47:09,0,15913.0,17117.0,270.0,-1365.0,-516.0,-21.0,6.0,5.0,6.0
NA1/3754494949,ConViction,2021-01-23 01:51:13,1,17162.0,18998.0,282.0,2235.0,1728.0,11.0,5.0,9.0,2.0
NA1/3754494949,Dawn Esports,2021-01-23 01:51:13,0,14927.0,17270.0,271.0,-2235.0,-1728.0,-11.0,2.0,3.0,5.0
NA1/3754265614,Wildcard Gaming Developmental,2021-01-23 01:57:59,1,16613.0,17918.0,269.0,886.0,428.0,-10.0,5.0,5.0,4.0
NA1/3754265614,Boise State University,2021-01-23 01:57:59,0,15727.0,17490.0,279.0,-886.0,-428.0,10.0,4.0,9.0,5.0
NA1/3754315366,Windstorm Gaming,2021-01-23 02:04:50,0,15205.0,19470.0,314.0,-73.0,1557.0,26.0,2.0,3.0,3.0
NA1/3754315366,unknown team,2021-01-23 02:04:50,1,15278.0,17913.0,288.0,73.0,-1557.0,-26.0,3.0,5.0,2.0
ESPORTSTMNT03/1683791,Immortals,2021-01-23 02:28:54,0,14428.0,18404.0,313.0,-1094.0,-1006.0,-37.0,0.0,0.0,1.0
ESPORTSTMNT03/1683791,FlyQuest,2021-01-23 02:28:54,1,15522.0,19410.0,350.0,1094.0,1006.0,37.0,1.0,1.0,0.0
NA1/3754325481,Dawn Esports,2021-01-23 02:42:07,0,14910.0,18565.0,260.0,-1061.0,674.0,-18.0,3.0,4.0,5.0
NA1/3754325481,ConViction,2021-01-23 02:42:07,1,15971.0,17891.0,278.0,1061.0,-674.0,18.0,5.0,11.0,3.0
NA1/3754405408,Boise State University,2021-01-23 02:53:05,0,15512.0,16700.0,248.0,-2279.0,-2350.0,-42.0,4.0,5.0,8.0
NA1/3754405408,Wildcard Gaming Developmental,2021-01-23 02:53:05,1,17791.0,19050.0,290.0,2279.0,2350.0,42.0,8.0,15.0,4.0
ESPORTSTMNT01/1720186,V3 Esports,2021-01-23 03:48:23,0,15728.0,18455.0,308.0,416.0,-800.0,-47.0,2.0,2.0,0.0
ESPORTSTMNT01/1720186,DetonatioN FocusMe,2021-01-23 03:48:23,1,15312.0,19255.0,355.0,-416.0,800.0,47.0,0.0,0.0,2.0
ESPORTSTMNT01/1720252,DetonatioN FocusMe,2021-01-23 05:26:04,1,16908.0,18776.0,326.0,618.0,582.0,17.0,4.0,8.0,3.0
ESPORTSTMNT01/1720252,Rascal Jester,2021-01-23 05:26:04,0,16290.0,18194.0,309.0,-618.0,-582.0,-17.0,3.0,3.0,4.0
ESPORTSTMNT01/1730173,Afreeca Freecs,2021-01-23 06:06:05,0,15768.0,18818.0,340.0,-418.0,-900.0,-6.0,1.0,2.0,1.0
ESPORTSTMNT01/1730173,DWG KIA,2021-01-23 06:06:05,1,16186.0,19718.0,346.0,418.0,900.0,6.0,1.0,2.0,1.0
7016-9364,ThunderTalk Gaming Young,2021-01-23 06:17:00,1,17013.0,19484.0,353.0,621.0,-110.0,2.0,3.0,6.0,2.0
7016-9364,Top Esports Challenger,2021-01-23 06:17:00,0,16392.0,19594.0,351.0,-621.0,110.0,-2.0,2.0,3.0,3.0
ESPORTSTMNT01/1720284,Sengoku Gaming,2021-01-23 06:32:15,0,15725.0,19353.0,346.0,486.0,711.0,35.0,1.0,3.0,2.0
ESPORTSTMNT01/1720284,Rascal Jester,2021-01-23 06:32:15,1,15239.0,18642.0,311.0,-486.0,-711.0,-35.0,2.0,5.0,1.0
7016-9365,ThunderTalk Gaming Young,2021-01-23 07:09:00,1,16613.0,18473.0,328.0,375.0,799.0,11.0,4.0,14.0,3.0
7016-9365,Top Esports Challenger,2021-01-23 07:09:00,0,16238.0,17674.0,317.0,-375.0,-799.0,-11.0,3.0,3.0,4.0
ESPORTSTMNT01/1720310,Sengoku Gaming,2021-01-23 07:51:03,0,15205.0,18324.0,322.0,-1018.0,-52.0,11.0,1.0,3.0,1.0
ESPORTSTMNT01/1720310,V3 Esports,2021-01-23 07:51:03,1,16223.0,18376.0,311.0,1018.0,52.0,-11.0,1.0,1.0,1.0
7018-9367,Suning-S,2021-01-23 08:05:00,1,15204.0,17475.0,316.0,-1065.0,-1311.0,7.0,2.0,3.0,4.0
7018-9367,All Combo,2021-01-23 08:05:00,0,16269.0,18786.0,309.0,1065.0,1311.0,-7.0,4.0,5.0,2.0
7017-9366,Team WE Academy,2021-01-23 08:23:00,1,17985.0,19928.0,348.0,1807.0,483.0,30.0,6.0,11.0,3.0
7017-9366,eStar Young,2021-01-23 08:23:00,0,16178.0,19445.0,318.0,-1807.0,-483.0,-30.0,3.0,3.0,6.0
ESPORTSTMNT01/1730251,DWG KIA,2021-01-23 08:41:42,1,16502.0,19283.0,354.0,1663.0,1842.0,66.0,2.0,3.0,2.0
ESPORTSTMNT01/1730251,Afreeca Freecs,2021-01-23 08:41:42,0,14839.0,17441.0,288.0,-1663.0,-1842.0,-66.0,2.0,3.0,2.0
7018-9368,All Combo,2021-01-23 09:00:00,1,15912.0,17445.0,297.0,-615.0,-1420.0,1.0,4.0,6.0,9.0
7018-9368,Suning-S,2021-01-23 09:00:00,0,16527.0,18865.0,296.0,615.0,1420.0,-1.0,6.0,14.0,4.0
7017-9370,eStar Young,2021-01-23 09:07:00,0,15671.0,17446.0,294.0,-1559.0,-1221.0,-39.0,3.0,4.0,6.0
7017-9370,Team WE Academy,2021-01-23 09:07:00,1,17230.0,18667.0,333.0,1559.0,1221.0,39.0,6.0,9.0,3.0
6937-9369,Top Esports,2021-01-23 09:18:00,1,16997.0,20274.0,370.0,2257.0,1616.0,33.0,3.0,4.0,0.0
6937-9369,LGD Gaming,2021-01-23 09:18:00,0,14740.0,18658.0,337.0,-2257.0,-1616.0,-33.0,0.0,0.0,3.0
ESPORTSTMNT01/1720335,Saigon Buffalo,2021-01-23 09:48:08,0,15606.0,17504.0,303.0,-2598.0,-2945.0,-56.0,3.0,5.0,6.0
ESPORTSTMNT01/1720335,Team Secret,2021-01-23 09:48:08,1,18204.0,20449.0,359.0,2598.0,2945.0,56.0,6.0,8.0,3.0
7018-9371,Suning-S,2021-01-23 09:51:00,1,16099.0,19063.0,351.0,344.0,-346.0,-3.0,2.0,2.0,0.0
7018-9371,All Combo,2021-01-23 09:51:00,0,15755.0,19409.0,354.0,-344.0,346.0,3.0,0.0,0.0,2.0
ESPORTSTMNT01/1730313,Fredit BRION,2021-01-23 09:57:08,0,15832.0,19390.0,363.0,-653.0,180.0,19.0,0.0,0.0,3.0
ESPORTSTMNT01/1730313,Nongshim RedForce,2021-01-23 09:57:08,1,16485.0,19210.0,344.0,653.0,-180.0,-19.0,3.0,3.0,0.0
6937-9372,LGD Gaming,2021-01-23 10:08:00,0,15586.0,17902.0,289.0,-2780.0,-1336.0,-26.0,4.0,4.0,9.0
6937-9372,Top Esports,2021-01-23 10:08:00,1,18366.0,19238.0,315.0,2780.0,1336.0,26.0,9.0,12.0,4.0
7019-9373,Young Miracles,2021-01-23 10:24:00,1,15628.0,19068.0,350.0,-461.0,-839.0,-10.0,1.0,2.0,1.0
7019-9373,Shu Dai Xiong Gaming,2021-01-23 10:24:00,0,16089.0,19907.0,360.0,461.0,839.0,10.0,1.0,3.0,1.0
ESPORTSTMNT06/1550007,5 Ronin,2021-01-23 10:26:59,0,15609.0,18712.0,355.0,-401.0,-437.0,6.0,1.0,1.0,2.0
ESPORTSTMNT06/1550007,SuperMassive Esports,2021-01-23 10:26:59,1,16010.0,19149.0,349.0,401.0,437.0,-6.0,2.0,4.0,1.0
ESPORTSTMNT01/1720365,Team Secret,2021-01-23 10:38:52,0,17466.0,19215.0,338.0,-407.0,-453.0,17.0,5.0,5.0,7.0
ESPORTSTMNT01/1720365,Saigon Buffalo,2021-01-23 10:38:52,1,17873.0,19668.0,321.0,407.0,453.0,-17.0,7.0,14.0,5.0
7020-9375,FunPlus Phoenix Blaze,2021-01-23 10:52:00,1,16331.0,20074.0,355.0,1261.0,1474.0,32.0,2.0,2.0,1.0
7020-9375,Invictus Gaming Young,2021-01-23 10:52:00,0,15070.0,18600.0,323.0,-1261.0,-1474.0,-32.0,1.0,1.0,2.0
ESPORTSTMNT01/1720372,Burning Core,2021-01-23 10:58:14,1,16524.0,19442.0,339.0,1559.0,1764.0,28.0,3.0,2.0,0.0
ESPORTSTMNT01/1720372,Crest Gaming Act,2021-01-23 10:58:14,0,14965.0,17678.0,311.0,-1559.0,-1764.0,-28.0,0.0,0.0,3.0
6938-9374,FunPlus Phoenix,2021-01-23 11:07:00,1,16056.0,18928.0,347.0,951.0,393.0,9.0,0.0,0.0,0.0
6938-9374,Suning,2021-01-23 11:07:00,0,15105.0,18535.0,338.0,-951.0,-393.0,-9.0,0.0,0.0,0.0
ESPORTSTMNT01/1730332,Nongshim RedForce,2021-01-23 11:20:20,1,16857.0,17143.0,287.0,1420.0,249.0,-2.0,6.0,12.0,3.0
ESPORTSTMNT01/1730332,Fredit BRION,2021-01-23 11:20:20,0,15437.0,16894.0,289.0,-1420.0,-249.0,2.0,3.0,6.0,6.0
ESPORTSTMNT06/1560023,Beşiktaş Esports,2021-01-23 11:24:03,0,15623.0,19375.0,330.0,1409.0,1677.0,22.0,2.0,4.0,0.0
ESPORTSTMNT06/1560023,Dark Passage,2021-01-23 11:24:03,1,14214.0,17698.0,308.0,-1409.0,-1677.0,-22.0,0.0,0.0,2.0
ESPORTSTMNT01/1720381,Saigon Buffalo,2021-01-23 11:29:31,1,16632.0,18722.0,330.0,1316.0,139.0,-21.0,3.0,5.0,0.0
ESPORTSTMNT01/1720381,Team Secret,2021-01-23 11:29:31,0,15316.0,18583.0,351.0,-1316.0,-139.0,21.0,0.0,0.0,3.0
6938-9377,Suning,2021-01-23 11:57:00,0,14989.0,16731.0,296.0,-2578.0,-1416.0,-34.0,2.0,1.0,3.0
6938-9377,FunPlus Phoenix,2021-01-23 11:57:00,1,17567.0,18147.0,330.0,2578.0,1416.0,34.0,3.0,3.0,2.0
ESPORTSTMNT01/1720384,Crest Gaming Act,2021-01-23 12:01:55,1,15709.0,17629.0,303.0,-224.0,73.0,22.0,3.0,4.0,5.0
ESPORTSTMNT01/1720384,AXIZ,2021-01-23 12:01:55,0,15933.0,17556.0,281.0,224.0,-73.0,-22.0,5.0,13.0,3.0
7020-9378,Invictus Gaming Young,2021-01-23 12:07:00,0,14775.0,18298.0,332.0,-2241.0,-1103.0,-14.0,0.0,0.0,3.0
7020-9378,FunPlus Phoenix Blaze,2021-01-23 12:07:00,1,17016.0,19401.0,346.0,2241.0,1103.0,14.0,3.0,5.0,0.0
ESPORTSTMNT06/1560051,NASR eSports Turkey,2021-01-23 12:35:26,1,17507.0,19368.0,333.0,2991.0,2367.0,36.0,6.0,13.0,1.0
ESPORTSTMNT06/1560051,1907 Fenerbahçe Esports,2021-01-23 12:35:26,0,14516.0,17001.0,297.0,-2991.0,-2367.0,-36.0,1.0,1.0,6.0
ESPORTSTMNT01/1720406,GAM Esports,2021-01-23 12:56:59,1,17942.0,19793.0,324.0,3014.0,2270.0,45.0,6.0,14.0,2.0
ESPORTSTMNT01/1720406,Team Flash,2021-01-23 12:56:59,0,14928.0,17523.0,279.0,-3014.0,-2270.0,-45.0,2.0,5.0,6.0
ESPORTSTMNT01/1720409,Fukuoka SoftBank Hawks gaming,2021-01-23 13:03:48,0,15292.0,18542.0,343.0,-561.0,-744.0,5.0,0.0,0.0,2.0
ESPORTSTMNT01/1720409,AXIZ,2021-01-23 13:03:48,1,15853.0,19286.0,338.0,561.0,744.0,-5.0,2.0,4.0,0.0
ESPORTSTMNT06/1560052,İstanbul Wildcats,2021-01-23 13:26:03,1,17445.0,19295.0,354.0,3305.0,2612.0,52.0,4.0,13.0,0.0
ESPORTSTMNT06/1560052,Galakticos,2021-01-23 13:26:03,0,14140.0,16683.0,302.0,-3305.0,-2612.0,-52.0,0.0,0.0,4.0
ESPORTSTMNT01/1720417,Team Flash,2021-01-23 13:39:37,0,14170.0,16628.0,273.0,-1089.0,-1040.0,-18.0,2.0,6.0,4.0
ESPORTSTMNT01/1720417,GAM Esports,2021-01-23 13:39:37,1,15259.0,17668.0,291.0,1089.0,1040.0,18.0,4.0,4.0,2.0
EUW1/5047619894,Starlan Gaming Club,2021-01-23 14:07:02,1,18388.0,18180.0,297.0,3817.0,498.0,-6.0,10.0,16.0,1.0
EUW1/5047619894,Team 7AM Academy,2021-01-23 14:07:02,0,14571.0,17682.0,303.0,-3817.0,-498.0,6.0,1.0,2.0,10.0
EUW1/5047329718,PSV Esports Academy,2021-01-23 14:11:31,1,15828.0,18938.0,306.0,802.0,810.0,16.0,3.0,2.0,2.0
EUW1/5047329718,Dynasty Academy,2021-01-23 14:11:31,0,15026.0,18128.0,290.0,-802.0,-810.0,-16.0,2.0,2.0,3.0
EUW1/5047639779,Glorious Gaming,2021-01-23 14:14:30,0,15265.0,17931.0,311.0,-1147.0,-1662.0,-33.0,3.0,5.0,3.0
EUW1/5047639779,Nerf Galeforce,2021-01-23 14:14:30,1,16412.0,19593.0,344.0,1147.0,1662.0,33.0,3.0,3.0,3.0
ESPORTSTMNT06/1560056,Galatasaray Esports,2021-01-23 14:27:18,1,16161.0,18494.0,330.0,1678.0,394.0,26.0,0.0,0.0,0.0
ESPORTSTMNT06/1560056,Team AURORA,2021-01-23 14:27:18,0,14483.0,18100.0,304.0,-1678.0,-394.0,-26.0,0.0,0.0,0.0
EUW1/5047649996,4Elements Scuttle Squad,2021-01-23 14:40:36,0,15501.0,16918.0,295.0,638.0,-1451.0,-8.0,3.0,5.0,2.0
EUW1/5047649996,Ion Squad Academy,2021-01-23 14:40:36,1,14863.0,18369.0,303.0,-638.0,1451.0,8.0,2.0,1.0,3.0
EUW1/5047410130,unknown team,2021-01-23 14:43:52,1,18070.0,19637.0,285.0,1924.0,1331.0,-28.0,8.0,12.0,4.0
EUW1/5047410130,Team THRLL Academy Twente,2021-01-23 14:43:52,0,16146.0,18306.0,313.0,-1924.0,-1331.0,28.0,4.0,6.0,8.0
EUW1/5047700315,KV Mechelen Esports Academy,2021-01-23 14:52:17,1,15982.0,18698.0,316.0,387.0,66.0,8.0,3.0,2.0,2.0
EUW1/5047700315,Sector One Fox,2021-01-23 14:52:17,0,15595.0,18632.0,308.0,-387.0,-66.0,-8.0,2.0,4.0,3.0
EUW1/5047570198,unknown team,2021-01-23 14:53:17,1,15189.0,17916.0,308.0,-162.0,-63.0,35.0,2.0,3.0,3.0
EUW1/5047570198,unknown team,2021-01-23 14:53:17,0,15351.0,17979.0,273.0,162.0,63.0,-35.0,3.0,5.0,2.0
EUW1/5049240483,unknown team,2021-01-23 14:59:07,0,14084.0,17306.0,256.0,-1558.0,-814.0,-53.0,2.0,0.0,3.0
EUW1/5049240483,Team Echo Zulu Tribe,2021-01-23 14:59:07,1,15642.0,18120.0,309.0,1558.0,814.0,53.0,3.0,3.0,2.0
ESPORTSTMNT04/1480753,FC Schalke 04 Esports,2021-01-23 15:19:20,0,16096.0,19241.0,332.0,-848.0,-174.0,-1.0,2.0,4.0,4.0
